"";"plot_ID";"inv";"inv_year";"stand";"tree_ID";"tree_inventory_status";"multi_stem";"dist_cm";"azi_gon";"age";"age_meth";"SP_code";"Chr_code_ger";"tpS_ID";"LH_NH";"H_SP_group";"BWI_SP_group";"Bio_SP_group";"N_SP_group";"N_bg_SP_group";"N_f_SP_group_MoMoK";"DBH_class";"Kraft";"C_layer";"H_dm";"H_m";"H_method";"C_h_dm";"D_mm";"DBH_h_cm";"DBH_cm";"BA_m2";"CCS_r_m";"stand_plot_A_ha";"plot_A_ha"
"246";140045;"BZE3";2022;"A";30;1;NA;1761;285;97;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"40";2;1;NA;30,5719096024255;"coeff_SP_P";NA;407;130;40,7;0,130100420368624;17,84;0,0999860870850348;0,0999860870850348
"247";140047;"BZE3";2022;"A";46;0;NA;377;254;52;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"20";0;2;NA;19,0270560132754;"coeff_SP_P";NA;219;130;21,9;0,037668481314705;12,62;0,0500343869018386;0,0500343869018386
"248";140047;"BZE3";2022;"A";47;0;NA;664;268;52;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"20";0;2;NA;20,254191077208;"coeff_SP_P";NA;238;130;23,8;0,0444880935674851;12,62;0,0500343869018386;0,0500343869018386
"249";140047;"BZE3";2022;"A";48;0;NA;1328;277;114;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"45";2;1;252;25,2;"sampled";114;463;130;46,3;0,168365018889348;17,84;0,0999860870850348;0,0999860870850348
"250";140047;"BZE3";2022;"A";49;0;NA;1715;287;114;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"35";2;1;280;28;"sampled";76;392;150;39,2877192982456;0,121228161192464;17,84;0,0999860870850348;0,0999860870850348
"251";140047;"BZE3";2022;"A";50;0;NA;690;291;52;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"15";0;2;NA;14,3761770977408;"coeff_SP_P";NA;157;130;15,7;0,0193592793295837;12,62;0,0500343869018386;0,0500343869018386
"252";140047;"BZE3";2022;"A";51;0;NA;363;293;52;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"15";0;2;NA;17,4923474455968;"coeff_SP_P";NA;197;130;19,7;0,0304805173232916;12,62;0,0500343869018386;0,0500343869018386
"253";140047;"BZE3";2022;"A";52;0;NA;1243;304;52;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"10";0;2;132;13,2;"sampled";58;111;130;11,1;0,00967689077121996;12,62;0,0500343869018386;0,0500343869018386
"254";140047;"BZE3";2022;"A";53;0;NA;1343;313;114;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"40";2;1;276;27,6;"sampled";120;407;130;40,7;0,130100420368624;17,84;0,0999860870850348;0,0999860870850348
"255";140047;"BZE3";2022;"A";54;0;NA;1765;337;114;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"35";2;1;290;29;"sampled";124;373;130;37,3;0,109271661075324;17,84;0,0999860870850348;0,0999860870850348
"256";140047;"BZE3";2022;"A";55;0;NA;1735;357;114;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"30";2;1;252;25,2;"sampled";114;329;150;32,9877192982456;0,0854662132510337;17,84;0,0999860870850348;0,0999860870850348
"257";140047;"BZE3";2022;"A";56;0;NA;654;331;52;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"10";0;2;NA;12,1126482555976;"coeff_SP_P";NA;130;150;13,0877192982456;0,0134529591967157;12,62;0,0500343869018386;0,0500343869018386
"258";140047;"BZE3";2022;"A";57;0;NA;393;351;52;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"15";0;2;NA;14,5319465844577;"coeff_SP_P";NA;158;150;15,8877192982456;0,0198249909487652;12,62;0,0500343869018386;0,0500343869018386
"259";140047;"BZE3";2022;"A";58;0;NA;742;346;52;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"10";0;2;NA;10,5590952552126;"coeff_SP_P";NA;114;130;11,4;0,0102070345315132;12,62;0,0500343869018386;0,0500343869018386
"260";140047;"BZE3";2022;"A";59;0;NA;862;351;52;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"15";0;2;NA;15,8311480780007;"coeff_SP_P";NA;175;130;17,5;0,0240528187540469;12,62;0,0500343869018386;0,0500343869018386
"261";140047;"BZE3";2022;"A";60;0;NA;1108;364;114;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"40";2;1;NA;27,6965859924545;"coeff_SP_P";NA;402;130;40,2;0,126923484797681;17,84;0,0999860870850348;0,0999860870850348
"262";140047;"BZE3";2022;"A";61;0;NA;616;367;52;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"10";0;2;128;12,8;"sampled";40;148;130;14,8;0,0172033613710577;12,62;0,0500343869018386;0,0500343869018386
"263";140047;"BZE3";2022;"A";62;0;NA;323;377;52;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"10";0;2;88;8,8;"sampled";17;104;130;10,4;0,0084948665353068;12,62;0,0500343869018386;0,0500343869018386
"264";140047;"BZE3";2022;"A";63;0;NA;595;377;114;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"40";2;1;261;26,1;"sampled";166;432;130;43,2;0,146574146845885;17,84;0,0999860870850348;0,0999860870850348
"265";140047;"BZE3";2022;"A";64;0;NA;845;376;52;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"10";0;2;NA;9,79978655993322;"coeff_SP_P";NA;106;130;10,6;0,00882473376393373;12,62;0,0500343869018386;0,0500343869018386
"266";140047;"BZE3";2022;"A";65;0;NA;979;378;52;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"5";0;2;91;9,1;"sampled";40;94;140;9,44385964912281;0,00700469015756819;5,64;0,00999328056736299;0,00999328056736299
"267";140047;"BZE3";2022;"A";66;0;NA;1191;379;52;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"10";0;2;NA;13,0980639444285;"coeff_SP_P";NA;142;130;14,2;0,0158367685667461;12,62;0,0500343869018386;0,0500343869018386
"268";140047;"BZE3";2022;"A";67;0;NA;1776;379;114;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"40";2;1;280;28;"sampled";148;437;130;43,7;0,149986701865847;17,84;0,0999860870850348;0,0999860870850348
"269";140047;"BZE3";2022;"A";68;0;NA;897;395;52;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"10";0;2;NA;12,1236992122582;"coeff_SP_P";NA;131;130;13,1;0,0134782178820636;12,62;0,0500343869018386;0,0500343869018386
"270";140047;"BZE3";2022;"A";69;0;NA;606;391;52;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"10";0;2;NA;11,2116900562675;"coeff_SP_P";NA;121;130;12,1;0,011499014510302;12,62;0,0500343869018386;0,0500343869018386
"271";140047;"BZE3";2022;"A";70;0;NA;427;1;52;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"5";0;2;83;8,3;"sampled";6;94;130;9,4;0,00693977817177985;5,64;0,00999328056736299;0,00999328056736299
"272";140047;"BZE3";2022;"A";71;0;NA;549;13;52;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"10";0;2;NA;11,4878459087146;"coeff_SP_P";NA;124;130;12,4;0,0120762821603992;12,62;0,0500343869018386;0,0500343869018386
"273";140047;"BZE3";2022;"A";72;0;NA;1557;42;114;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"45";2;1;310;31;"sampled";96;488;130;48,8;0,187037860224122;17,84;0,0999860870850348;0,0999860870850348
"274";140047;"BZE3";2022;"A";73;0;NA;1309;50;114;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"45";2;1;308;30,8;"sampled";148;480;130;48;0,180955736846772;17,84;0,0999860870850348;0,0999860870850348
"275";140047;"BZE3";2022;"A";74;0;NA;1172;66;52;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"10";0;2;NA;10,9333988080396;"coeff_SP_P";NA;118;130;11,8;0,0109358840271461;12,62;0,0500343869018386;0,0500343869018386
"276";140047;"BZE3";2022;"A";75;0;NA;691;59;52;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"15";0;2;114;11,4;"sampled";20;150;130;15;0,0176714586764426;12,62;0,0500343869018386;0,0500343869018386
"277";140047;"BZE3";2022;"A";76;0;NA;547;86;52;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"5";0;2;NA;7,84628423312168;"coeff_SP_P";NA;86;130;8,6;0,00580880481648753;5,64;0,00999328056736299;0,00999328056736299
"278";140047;"BZE3";2022;"A";77;0;NA;654;83;52;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"10";0;2;NA;9,70390990426656;"coeff_SP_P";NA;105;130;10,5;0,00865901475145687;12,62;0,0500343869018386;0,0500343869018386
"279";140047;"BZE3";2022;"A";78;0;NA;1015;95;114;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"45";2;1;302;30,2;"sampled";124;480;130;48;0,180955736846772;17,84;0,0999860870850348;0,0999860870850348
"280";140047;"BZE3";2022;"A";79;0;NA;972;101;52;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"10";0;2;NA;13,5306623089552;"coeff_SP_P";NA;147;130;14,7;0,0169716689128555;12,62;0,0500343869018386;0,0500343869018386
"281";140047;"BZE3";2022;"A";80;0;NA;1117;98;52;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"10";0;2;NA;12,7473220602526;"coeff_SP_P";NA;138;130;13,8;0,014957122623741;12,62;0,0500343869018386;0,0500343869018386
"282";140047;"BZE3";2022;"A";81;0;NA;1254;94;52;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"10";0;2;NA;11,5794166601553;"coeff_SP_P";NA;125;130;12,5;0,0122718463030851;12,62;0,0500343869018386;0,0500343869018386
"283";140047;"BZE3";2022;"A";82;0;NA;1608;94;114;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"45";2;1;NA;30,092253034899;"coeff_SP_P";NA;495;130;49,5;0,19244218498646;17,84;0,0999860870850348;0,0999860870850348
"284";140047;"BZE3";2022;"A";83;0;NA;1388;161;114;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"40";2;1;290;29;"sampled";98;408;150;40,8877192982456;0,131303303948187;17,84;0,0999860870850348;0,0999860870850348
"285";140047;"BZE3";2022;"A";84;0;NA;1377;169;114;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"35";2;1;284;28,4;"sampled";162;377;160;37,8315789473684;0,11240841297846;17,84;0,0999860870850348;0,0999860870850348
"286";140047;"BZE3";2022;"A";85;0;NA;1015;182;114;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"45";2;1;NA;29,3042791763545;"coeff_SP_P";NA;460;130;46;0,1661902513749;17,84;0,0999860870850348;0,0999860870850348
"287";140047;"BZE3";2022;"A";86;0;NA;705;145;114;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"50";2;1;320;32;"sampled";164;518;140;51,8438596491228;0,211098201782368;17,84;0,0999860870850348;0,0999860870850348
"288";140047;"BZE3";2022;"A";87;0;NA;382;142;52;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"10";0;2;88;8,8;"sampled";17;117;130;11,7;0,0107513154587477;12,62;0,0500343869018386;0,0500343869018386
"289";140047;"BZE3";2022;"A";88;0;NA;726;201;52;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"10";0;2;NA;11,5794166601553;"coeff_SP_P";NA;125;130;12,5;0,0122718463030851;12,62;0,0500343869018386;0,0500343869018386
"290";140047;"BZE3";2022;"A";89;0;NA;1710;178;114;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"35";2;1;301;30,1;"sampled";181;388;130;38,8;0,118236981110505;17,84;0,0999860870850348;0,0999860870850348
"291";140047;"BZE3";2022;"A";90;0;NA;1037;206;52;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"15";0;2;NA;16,4500646382766;"coeff_SP_P";NA;183;130;18,3;0,0263021990940171;12,62;0,0500343869018386;0,0500343869018386
"292";140047;"BZE3";2022;"A";91;0;NA;1141;215;52;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"10";0;2;144;14,4;"sampled";46;131;140;13,1438596491228;0,0135686208608745;12,62;0,0500343869018386;0,0500343869018386
"293";140048;"BZE3";2022;"A";10;0;NA;242;10;10;2;"wta";"WTa";3;"NB";"ta";"fi";"fi";"FI";"FI";"aNB";"10";2;1;81;8,1;"sampled";25;103;130;10,3;0,00833228911548353;12,62;0,03411849332603;0,0500343869018386
"294";140048;"BZE3";2022;"B";11;0;NA;436;13;10;2;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"5";2;1;65;6,5;"sampled";15;70;140;7,04385964912281;0,00389682828825905;5,64;0,00193023179255992;0,00999328056736299
"295";140048;"BZE3";2022;"B";12;0;NA;400;63;10;5;"rbu";"RBu";15;"LB";"bu";"bu";"bu";"BU";"BU";"aLB";"5";2;1;68;6,8;"sampled";4;82;130;8,2;0,00528101725068444;5,64;0,00193023179255992;0,00999328056736299
"296";140048;"BZE3";2022;"A";13;0;NA;1550;84;121;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"40";0;3;295;29,5;"sampled";205;405;130;40,5;0,128824933751266;17,84;0,0721960174898193;0,0999860870850348
"297";140048;"BZE3";2022;"A";14;0;NA;579;116;10;2;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"10";2;1;84;8,4;"sampled";13;106;130;10,6;0,00882473376393373;12,62;0,03411849332603;0,0500343869018386
"298";140048;"BZE3";2022;"A";15;0;NA;631;129;10;2;"wta";"WTa";3;"NB";"ta";"fi";"fi";"FI";"FI";"aNB";"10";1;1;85;8,5;"sampled";25;144;130;14,4;0,0162860163162095;12,62;0,03411849332603;0,0500343869018386
"299";140048;"BZE3";2022;"A";16;0;NA;251;131;10;2;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"5";2;1;79;7,9;"sampled";20;82;130;8,2;0,00528101725068444;5,64;0,00805848320967336;0,00999328056736299
"300";140048;"BZE3";2022;"A";17;0;NA;286;140;10;2;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"5";2;1;73;7,3;"sampled";23;73;130;7,3;0,004185386812745;5,64;0,00805848320967336;0,00999328056736299
"301";140048;"BZE3";2022;"A";18;0;NA;142;175;10;2;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"5";2;1;72;7,2;"sampled";12;84;140;8,44385964912281;0,00559979196914707;5,64;0,00805848320967336;0,00999328056736299
"302";140048;"BZE3";2022;"A";19;0;NA;1193;149;121;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"35";0;3;260;26;"sampled";162;368;130;36,8;0,106361760879936;17,84;0,0721960174898193;0,0999860870850348
"303";140048;"BZE3";2022;"A";20;0;NA;611;185;10;5;"ela";"ELa";10;"NB";"lae";"ki";"ki";"KI";"LA";"aNB";"10";2;1;80;8;"sampled";30;108;130;10,8;0,00916088417786784;12,62;0,03411849332603;0,0500343869018386
"304";140048;"BZE3";2022;"B";21;0;NA;1692;208;121;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"55";0;3;347;34,7;"sampled";170;659;130;65,9;0,341083499798407;17,84;0,0277443896015862;0,0999860870850348
"305";140048;"BZE3";2022;"A";22;0;NA;920;211;10;2;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"10";2;1;85;8,5;"sampled";25;105;130;10,5;0,00865901475145687;12,62;0,03411849332603;0,0500343869018386
"306";140048;"BZE3";2022;"A";23;0;NA;564;236;10;2;"wta";"WTa";3;"NB";"ta";"fi";"fi";"FI";"FI";"aNB";"15";1;1;86;8,6;"sampled";10;183;130;18,3;0,0263021990940171;12,62;0,03411849332603;0,0500343869018386
"307";140048;"BZE3";2022;"B";24;0;NA;360;258;10;2;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"10";2;1;90;9;"sampled";25;112;130;11,2;0,00985203456165759;12,62;0,0158930346907222;0,0500343869018386
"308";140048;"BZE3";2022;"A";25;0;NA;292;266;10;2;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"5";2;1;83;8,3;"sampled";20;93;130;9,3;0,00679290871522453;5,64;0,00805848320967336;0,00999328056736299
"309";140048;"BZE3";2022;"A";26;0;NA;1218;230;10;2;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"10";3;1;86;8,6;"sampled";27;114;140;11,4438596491228;0,0102857254324489;12,62;0,03411849332603;0,0500343869018386
"310";140048;"BZE3";2022;"A";27;0;NA;454;260;10;2;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"5";2;1;65;6,5;"sampled";15;70;130;7;0,0038484510006475;5,64;0,00805848320967336;0,00999328056736299
"311";140048;"BZE3";2022;"A";28;0;NA;422;267;10;2;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"10";2;1;88;8,8;"sampled";26;110;130;11;0,00950331777710912;12,62;0,03411849332603;0,0500343869018386
"312";140048;"BZE3";2022;"A";29;0;NA;1261;278;10;2;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"10";3;1;86;8,6;"sampled";27;121;130;12,1;0,011499014510302;12,62;0,03411849332603;0,0500343869018386
"313";140048;"BZE3";2022;"B";30;0;NA;408;326;10;2;"wta";"WTa";3;"NB";"ta";"fi";"fi";"FI";"FI";"aNB";"10";2;1;77;7,7;"sampled";25;116;130;11,6;0,0105683176866761;12,62;0,0158930346907222;0,0500343869018386
"314";140048;"BZE3";2022;"A";31;0;NA;527;356;10;2;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"10";2;1;85;8,5;"sampled";24;116;130;11,6;0,0105683176866761;12,62;0,03411849332603;0,0500343869018386
"315";140048;"BZE3";2022;"A";32;0;NA;173;354;10;2;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"5";2;1;80;8;"sampled";21;93;130;9,3;0,00679290871522453;5,64;0,00805848320967336;0,00999328056736299
"316";140048;"BZE3";2022;"A";33;0;NA;311;382;10;2;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"10";2;1;86;8,6;"sampled";30;105;130;10,5;0,00865901475145687;12,62;0,03411849332603;0,0500343869018386
"317";140048;"BZE3";2022;"A";34;0;NA;469;373;10;2;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"5";2;1;70;7;"sampled";14;75;130;7,5;0,00441786466911065;5,64;0,00805848320967336;0,00999328056736299
"318";140048;"BZE3";2022;"A";35;0;NA;1099;374;10;2;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"10";2;1;80;8;"sampled";20;105;130;10,5;0,00865901475145687;12,62;0,03411849332603;0,0500343869018386
"319";140049;"BZE3";2022;"A";1;1;NA;138;100;38;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"30";2;1;NA;22,7783600997857;"coeff_SP_P";NA;300;130;30;0,0706858347057703;17,84;0,0999860870850348;0,0999860870850348
"320";140049;"BZE3";2022;"A";2;1;NA;1105;75;38;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"35";2;1;NA;24,5930826510507;"coeff_SP_P";NA;357;130;35,7;0,100098210526841;17,84;0,0999860870850348;0,0999860870850348
"321";140049;"BZE3";2022;"A";3;1;NA;1119;100;38;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"30";2;1;NA;24,2606924203411;"coeff_SP_P";NA;345;130;34,5;0,0934820163983813;17,84;0,0999860870850348;0,0999860870850348
"322";140049;"BZE3";2022;"A";4;1;NA;1174;143;38;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"25";2;1;NA;22,0192613407189;"coeff_SP_P";NA;280;150;28,0877192982456;0,0619616299728686;12,62;0,0500343869018386;0,0500343869018386
"323";140049;"BZE3";2022;"A";5;1;NA;835;114;38;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"35";1;1;NA;25,2125623272992;"coeff_SP_P";NA;382;130;38,2;0,114608441595609;17,84;0,0999860870850348;0,0999860870850348
"324";140049;"BZE3";2022;"A";6;1;NA;479;108;38;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"30";2;1;NA;23,4862896781236;"coeff_SP_P";NA;320;130;32;0,0804247719318987;17,84;0,0999860870850348;0,0999860870850348
"325";140049;"BZE3";2022;"A";7;1;NA;904;147;38;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"35";2;1;NA;24,4849504469153;"coeff_SP_P";NA;353;130;35,3;0,0978676797427926;17,84;0,0999860870850348;0,0999860870850348
"326";140049;"BZE3";2022;"A";8;1;NA;1511;159;38;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"35";1;1;NA;25,4992332228773;"coeff_SP_P";NA;395;130;39,5;0,122541748444087;17,84;0,0999860870850348;0,0999860870850348
"327";140049;"BZE3";2022;"A";9;1;NA;1227;177;38;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"15";3;1;NA;16,77568066436;"coeff_SP_P";NA;186;130;18,6;0,0271716348608981;12,62;0,0500343869018386;0,0500343869018386
"328";140049;"BZE3";2022;"A";10;1;NA;1075;178;38;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"30";2;1;NA;24,2893195614061;"coeff_SP_P";NA;346;130;34,6;0,0940247265292889;17,84;0,0999860870850348;0,0999860870850348
"329";140049;"BZE3";2022;"A";11;1;NA;638;168;38;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"35";2;1;NA;24,6197093801932;"coeff_SP_P";NA;358;130;35,8;0,100659770213671;17,84;0,0999860870850348;0,0999860870850348
"330";140049;"BZE3";2022;"A";13;1;NA;693;201;38;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"25";2;1;NA;22,1077496622653;"coeff_SP_P";NA;283;130;28,3;0,0629017535083382;12,62;0,0500343869018386;0,0500343869018386
"331";140049;"BZE3";2022;"A";16;1;NA;1574;197;38;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"40";1;1;NA;26,200182570587;"coeff_SP_P";NA;432;130;43,2;0,146574146845885;17,84;0,0999860870850348;0,0999860870850348
"332";140049;"BZE3";2022;"A";17;1;NA;1733;217;38;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"35";2;1;NA;25,3916677668137;"coeff_SP_P";NA;390;130;39;0,119459060652752;17,84;0,0999860870850348;0,0999860870850348
"333";140049;"BZE3";2022;"A";18;1;NA;1013;211;38;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"30";2;1;NA;23,8724594565342;"coeff_SP_P";NA;332;130;33,2;0,0865697271623204;17,84;0,0999860870850348;0,0999860870850348
"334";140049;"BZE3";2022;"A";19;1;NA;877;232;38;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"30";2;1;NA;23,552582957563;"coeff_SP_P";NA;322;130;32,2;0,081433223173701;17,84;0,0999860870850348;0,0999860870850348
"335";140049;"BZE3";2022;"A";20;1;NA;469;237;38;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"25";2;1;NA;22,3520512730417;"coeff_SP_P";NA;289;130;28,9;0,0655972400051183;12,62;0,0500343869018386;0,0500343869018386
"336";140049;"BZE3";2022;"A";21;1;NA;258;252;38;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"20";2;1;NA;20,4515084841687;"coeff_SP_P";NA;247;130;24,7;0,0479163565507149;12,62;0,0500343869018386;0,0500343869018386
"337";140049;"BZE3";2022;"A";22;1;NA;462;287;38;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"20";2;1;242;24,2;"sampled";103;231;130;23,1;0,0419096313970512;12,62;0,0500343869018386;0,0500343869018386
"338";140049;"BZE3";2022;"A";23;1;NA;771;263;38;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"15";3;1;NA;17,6899903057949;"coeff_SP_P";NA;199;140;19,9438596491228;0,0312398039590141;12,62;0,0500343869018386;0,0500343869018386
"339";140049;"BZE3";2022;"A";24;1;NA;1188;251;38;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"25";2;1;NA;20,8493240608358;"coeff_SP_P";NA;255;130;25,5;0,0510705155749191;12,62;0,0500343869018386;0,0500343869018386
"340";140049;"BZE3";2022;"A";25;1;NA;1644;247;38;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"40";2;1;NA;25,6035483545774;"coeff_SP_P";NA;400;130;40;0,125663706143592;17,84;0,0999860870850348;0,0999860870850348
"341";140049;"BZE3";2022;"A";26;1;NA;1549;281;38;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"40";2;1;263;26,3;"sampled";128;443;130;44,3;0,154133604168586;17,84;0,0999860870850348;0,0999860870850348
"342";140049;"BZE3";2022;"A";27;1;NA;1199;288;38;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"35";2;1;262;26,2;"sampled";94;378;130;37,8;0,112220831178881;17,84;0,0999860870850348;0,0999860870850348
"343";140049;"BZE3";2022;"A";29;1;NA;883;293;38;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"35";2;1;257;25,7;"sampled";147;360;130;36;0,101787601976309;17,84;0,0999860870850348;0,0999860870850348
"344";140049;"BZE3";2022;"A";30;1;NA;1038;307;38;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"40";2;1;268;26,8;"sampled";135;400;130;40;0,125663706143592;17,84;0,0999860870850348;0,0999860870850348
"345";140049;"BZE3";2022;"A";31;1;NA;578;323;38;1;"gfi";"GFi";1;"NB";"fi";"fi";"fi";"FI";"FI";"FI";"25";2;1;250;25;"sampled";157;296;130;29,6;0,0688134454842308;12,62;0,0500343869018386;0,0500343869018386
